scenario,seed,sensor,method,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward,roc_auc,pr_auc,n_events,event_detection_rate,event_precision,mean_detection_delay,median_detection_delay,early_detection_rate
high,777,sensor_511_multivar_labeled,single_agent_rl_refactored,301,3035,69,656,0.8214725437084462,0.8135135135135135,0.3145245559038662,0.453654860587792,0.0222293814432989,0.6854754440961337,0.977770618556701,0.6461475872302836,0.4310876549440696,0.4183061429183634,0.6461475872302836,0.4174065439075756,42,0.0952380952380952,0.5909090909090909,7.75,6.0,0.0952380952380952
high,777,sensor_511_multivar_labeled,or_all,375,2822,282,582,0.7872445210539276,0.5707762557077626,0.3918495297805642,0.4646840148698884,0.0908505154639175,0.6081504702194357,0.9091494845360824,0.6504995071583234,0.3469001104395797,0.4031940524353917,0.6504995071583234,0.3669728619768383,42,0.8571428571428571,0.5,1.6111111111111112,0.0,0.8571428571428571
high,777,sensor_511_multivar_labeled,majority,175,3092,12,782,0.8044816547648362,0.9358288770053476,0.1828631138975966,0.3059440559440559,0.0038659793814432,0.8171368861024033,0.9961340206185568,0.5894985672580767,0.362461841305659,0.332521492956762,0.5894985672580767,0.3636919905520682,42,0.6428571428571429,0.9166666666666666,1.7777777777777777,0.0,0.6428571428571429
high,777,sensor_511_multivar_labeled,v73_confidence_hybrid_reference,323,3063,41,634,0.8337847820733809,0.8873626373626373,0.3375130616509927,0.4890234670704012,0.0132087628865979,0.6624869383490073,0.986791237113402,0.6621521493821974,0.4818303069699255,0.4530979979927141,0.7343856041754191,0.5833470814607475,42,0.6904761904761905,0.9111111111111112,2.4827586206896552,0.0,0.6666666666666666
high,777,sensor_511_multivar_labeled,v75_selective_coordinator,323,3063,41,634,0.8337847820733809,0.8873626373626373,0.3375130616509927,0.4890234670704012,0.0132087628865979,0.6624869383490073,0.986791237113402,0.6621521493821974,0.4818303069699255,0.4530979979927141,0.7348819805771902,0.5904341390159782,42,0.6904761904761905,0.9111111111111112,2.4827586206896552,0.0,0.6666666666666666
high,777,sensor_511_multivar_labeled,v75_selective_hybrid,323,3063,41,634,0.8337847820733809,0.8873626373626373,0.3375130616509927,0.4890234670704012,0.0132087628865979,0.6624869383490073,0.986791237113402,0.6621521493821974,0.4818303069699255,0.4530979979927141,0.734428357517586,0.5799193363868634,42,0.6904761904761905,0.9111111111111112,2.4827586206896552,0.0,0.6666666666666666
high,999,sensor_501_multivar_labeled,single_agent_rl_refactored,7,1253,7,478,0.7220630372492837,0.5,0.0144329896907216,0.0280561122244489,0.0055555555555555,0.9855670103092784,0.9944444444444444,0.504438717067583,0.0445790745999473,0.0913995918526629,0.504438717067583,0.2811419962780255,22,0.0454545454545454,0.5,22.0,22.0,0.0454545454545454
high,999,sensor_501_multivar_labeled,or_all,102,1140,120,383,0.7117478510028653,0.4594594594594595,0.2103092783505154,0.2885431400282885,0.0952380952380952,0.7896907216494845,0.9047619047619048,0.5575355915562101,0.1547021257375511,0.2523323059129939,0.55753559155621,0.3161128280379159,22,0.7727272727272727,0.525,1.1176470588235294,0.0,0.7727272727272727
high,999,sensor_501_multivar_labeled,majority,18,1259,1,467,0.7318051575931233,0.9473684210526316,0.0371134020618556,0.0714285714285714,0.0007936507936507,0.9628865979381444,0.9992063492063492,0.5181598756341025,0.1567840256358166,0.1853027758399435,0.5181598756341025,0.3027818416155297,22,0.5,0.9333333333333332,1.818181818181818,0.0,0.5
high,999,sensor_501_multivar_labeled,v73_confidence_hybrid_reference,78,1193,67,407,0.7283667621776504,0.5379310344827586,0.1608247422680412,0.2476190476190476,0.0531746031746031,0.8391752577319588,0.9468253968253968,0.5538250695467191,0.1747136129580425,0.2350481889639372,0.5865480281459663,0.3947382090199428,22,0.7727272727272727,0.5,1.411764705882353,0.0,0.7727272727272727
high,999,sensor_501_multivar_labeled,v75_selective_coordinator,75,1194,66,410,0.7272206303724928,0.5319148936170213,0.1546391752577319,0.2396166134185303,0.0523809523809523,0.845360824742268,0.9476190476190476,0.5511291114383898,0.168090296984388,0.2287683674201161,0.58564392079856,0.3827951150768642,22,0.7727272727272727,0.5,1.411764705882353,0.0,0.7727272727272727
high,999,sensor_501_multivar_labeled,v75_selective_hybrid,75,1194,66,410,0.7272206303724928,0.5319148936170213,0.1546391752577319,0.2396166134185303,0.0523809523809523,0.845360824742268,0.9476190476190476,0.5511291114383898,0.168090296984388,0.2287683674201161,0.5864220258550156,0.3934859417553652,22,0.7727272727272727,0.5,1.411764705882353,0.0,0.7727272727272727
high,999,sensor_502_multivar_labeled,single_agent_rl_refactored,0,1796,126,25,0.9224447868515664,0.0,0.0,0.0,0.0655567117585848,1.0,0.9344432882414152,0.4672216441207076,-0.0300001628584689,-0.0065556711758584,0.4672216441207076,0.0128402670775552,24,0.0,0.0,,,0.0
high,999,sensor_502_multivar_labeled,or_all,19,1535,387,6,0.7981510015408321,0.0467980295566502,0.76,0.0881670533642691,0.2013527575442247,0.24,0.7986472424557752,0.7793236212278876,0.1548174889726881,0.2545596026929961,0.7793236212278876,0.0386481665616674,24,0.75,0.1578947368421052,0.0,0.0,0.75
high,999,sensor_502_multivar_labeled,majority,17,1864,58,8,0.9661016949152542,0.2266666666666666,0.68,0.34,0.0301768990634755,0.32,0.9698231009365244,0.8249115504682623,0.3801528829476436,0.3879823100936524,0.8249115504682624,0.158242218798151,24,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666
high,999,sensor_502_multivar_labeled,v73_confidence_hybrid_reference,17,1747,175,8,0.9060092449922958,0.0885416666666666,0.68,0.1566820276497696,0.09105098855359,0.32,0.90894901144641,0.794474505723205,0.2224002230140647,0.2786830635870373,0.8817273673257023,0.0828823010446504,24,0.6666666666666666,0.5161290322580645,0.0,0.0,0.6666666666666666
high,999,sensor_502_multivar_labeled,v75_selective_coordinator,17,1747,175,8,0.9060092449922958,0.0885416666666666,0.68,0.1566820276497696,0.09105098855359,0.32,0.90894901144641,0.794474505723205,0.2224002230140647,0.2786830635870373,0.879573361082206,0.0847313596444826,24,0.6666666666666666,0.5161290322580645,0.0,0.0,0.6666666666666666
high,999,sensor_502_multivar_labeled,v75_selective_hybrid,17,1747,175,8,0.9060092449922958,0.0885416666666666,0.68,0.1566820276497696,0.09105098855359,0.32,0.90894901144641,0.794474505723205,0.2224002230140647,0.2786830635870373,0.8701040582726326,0.0652510577092835,24,0.6666666666666666,0.5161290322580645,0.0,0.0,0.6666666666666666
high,999,sensor_505_multivar_labeled,single_agent_rl_refactored,94,1795,14,78,0.9535588086824835,0.8703703703703703,0.5465116279069767,0.6714285714285714,0.007739082365948,0.4534883720930232,0.992260917634052,0.7693862727705143,0.6682026559745918,0.5958779928339107,0.7693862727705144,0.5150415815014385,17,0.0588235294117647,0.1666666666666666,3.0,3.0,0.0588235294117647
high,999,sensor_505_multivar_labeled,or_all,99,1567,242,73,0.8409893992932862,0.2903225806451613,0.5755813953488372,0.3859649122807017,0.1337755666113875,0.4244186046511627,0.8662244333886125,0.7209029143687249,0.3295458406479345,0.3765294595666024,0.7209029143687249,0.2039543517883509,17,0.8823529411764706,0.1717171717171717,0.6,0.0,0.8823529411764706
high,999,sensor_505_multivar_labeled,majority,23,1809,0,149,0.9247854618879354,1.0,0.1337209302325581,0.2358974358974358,0.0,0.8662790697674418,1.0,0.5668604651162791,0.3514897252574265,0.2962701252236135,0.5668604651162791,0.2089354683446227,17,0.6470588235294118,1.0,1.7272727272727273,0.0,0.6470588235294118
high,999,sensor_505_multivar_labeled,v73_confidence_hybrid_reference,90,1806,3,82,0.9570923775870772,0.967741935483871,0.5232558139534884,0.679245283018868,0.0016583747927031,0.4767441860465116,0.9983416252072967,0.7607987195803927,0.6943468796298021,0.6076325743878475,0.8172589892912698,0.647759193153355,17,0.6470588235294118,0.8461538461538461,0.8181818181818182,0.0,0.6470588235294118
high,999,sensor_505_multivar_labeled,v75_selective_coordinator,91,1806,3,81,0.9575971731448764,0.9680851063829788,0.5290697674418605,0.6842105263157895,0.0016583747927031,0.4709302325581395,0.9983416252072967,0.7637056963245787,0.6985269024130784,0.6116625955528399,0.8210353272397701,0.6523611333817705,17,0.7058823529411765,0.8571428571428571,0.75,0.0,0.7058823529411765
high,999,sensor_505_multivar_labeled,v75_selective_hybrid,91,1806,3,81,0.9575971731448764,0.9680851063829788,0.5290697674418605,0.6842105263157895,0.0016583747927031,0.4709302325581395,0.9983416252072967,0.7637056963245787,0.6985269024130784,0.6116625955528399,0.8210353272397701,0.6523611333817705,17,0.7058823529411765,0.8571428571428571,0.75,0.0,0.7058823529411765
high,999,sensor_506_multivar_labeled,single_agent_rl_refactored,258,4441,101,929,0.8202129516495026,0.7186629526462396,0.2173546756529064,0.333764553686934,0.0222369000440334,0.7826453243470936,0.9777630999559666,0.5975588878044366,0.3262957322741398,0.3209762047475248,0.5975588878044366,0.3183621975563895,45,0.0888888888888888,0.2727272727272727,70.75,69.0,0.0444444444444444
high,999,sensor_506_multivar_labeled,or_all,402,3915,627,785,0.7535346482806773,0.39067055393586,0.3386689132266217,0.3628158844765343,0.1380449141347424,0.6613310867733783,0.8619550858652576,0.6003119995459396,0.211824012836087,0.3096639136593317,0.6003119995459396,0.2693301398487122,45,0.8888888888888888,0.3930348258706467,1.75,0.0,0.8888888888888888
high,999,sensor_506_multivar_labeled,majority,234,4519,23,953,0.8296386803979752,0.9105058365758756,0.1971356360572873,0.3240997229916897,0.0050638485248789,0.8028643639427128,0.994936151475121,0.5960358937662041,0.3760736425597067,0.34105505679734,0.5960358937662041,0.3458398045845626,45,0.6444444444444445,0.8571428571428571,22.48275862068965,0.0,0.6222222222222222
high,999,sensor_506_multivar_labeled,v73_confidence_hybrid_reference,279,4443,99,908,0.8242276138942224,0.7380952380952381,0.2350463352990733,0.3565495207667731,0.0217965653896961,0.7649536647009267,0.9782034346103038,0.6066248849546886,0.3481561893555344,0.339495814110086,0.641349371604981,0.4415655613864266,45,0.7777777777777778,0.7017543859649122,3.8285714285714287,0.0,0.7777777777777778
high,999,sensor_506_multivar_labeled,v75_selective_coordinator,279,4443,99,908,0.8242276138942224,0.7380952380952381,0.2350463352990733,0.3565495207667731,0.0217965653896961,0.7649536647009267,0.9782034346103038,0.6066248849546886,0.3481561893555344,0.339495814110086,0.6404840973158136,0.4217461600105162,45,0.7777777777777778,0.7017543859649122,3.8285714285714287,0.0,0.7777777777777778
high,999,sensor_506_multivar_labeled,v75_selective_hybrid,279,4443,99,908,0.8242276138942224,0.7380952380952381,0.2350463352990733,0.3565495207667731,0.0217965653896961,0.7649536647009267,0.9782034346103038,0.6066248849546886,0.3481561893555344,0.339495814110086,0.641262287729576,0.4401171537366678,45,0.7777777777777778,0.7017543859649122,3.8285714285714287,0.0,0.7777777777777778
high,999,sensor_507_multivar_labeled,single_agent_rl_refactored,143,1545,94,215,0.8452679018527791,0.6033755274261603,0.3994413407821229,0.480672268907563,0.0573520439292251,0.6005586592178771,0.9426479560707748,0.671044648426449,0.4057326612465176,0.4209060479640417,0.671044648426449,0.3486746219085835,18,0.1111111111111111,0.1666666666666666,10.0,10.0,0.1111111111111111
high,999,sensor_507_multivar_labeled,or_all,179,1388,251,179,0.784677015523285,0.4162790697674418,0.5,0.4543147208121827,0.1531421598535692,0.5,0.8468578401464307,0.6734289200732153,0.323678445388086,0.4015692688452416,0.6734289200732154,0.2977739865612372,18,0.8333333333333334,0.2448979591836734,1.0666666666666669,0.0,0.8333333333333334
high,999,sensor_507_multivar_labeled,majority,69,1637,2,289,0.8542814221331998,0.971830985915493,0.1927374301675977,0.3216783216783217,0.0012202562538133,0.8072625698324022,0.9987797437461868,0.5957585869568922,0.3967175368934605,0.3482290960674667,0.5957585869568922,0.3320252823960151,18,0.4444444444444444,0.8666666666666667,12.875,0.0,0.3333333333333333
high,999,sensor_507_multivar_labeled,v73_confidence_hybrid_reference,93,1623,16,265,0.8592889334001002,0.8532110091743119,0.2597765363128491,0.3982869379014988,0.0097620500305064,0.7402234636871509,0.9902379499694935,0.6250072431411713,0.4221647030238655,0.3841675293226254,0.7284324819944031,0.5390736015570192,18,0.3888888888888889,0.6842105263157895,12.428571428571429,0.0,0.3333333333333333
high,999,sensor_507_multivar_labeled,v75_selective_coordinator,36,1637,2,322,0.8377566349524287,0.9473684210526316,0.1005586592178771,0.1818181818181818,0.0012202562538133,0.8994413407821229,0.9987797437461868,0.5496692014820319,0.2788939848024662,0.2539690171160583,0.7303975035874852,0.5848513769088335,18,0.3888888888888889,0.875,13.714285714285714,0.0,0.2777777777777778
high,999,sensor_507_multivar_labeled,v75_selective_hybrid,88,1623,16,270,0.85678517776665,0.8461538461538461,0.2458100558659217,0.3809523809523809,0.0097620500305064,0.7541899441340782,0.9902379499694935,0.6180240029177076,0.4075110122708964,0.3711184601083742,0.728213483490751,0.5378689377998845,18,0.3888888888888889,0.6666666666666666,12.428571428571429,0.0,0.3333333333333333
high,999,sensor_508_multivar_labeled,single_agent_rl_refactored,218,1329,4,390,0.7970118495620814,0.981981981981982,0.3585526315789473,0.5253012048192771,0.0030007501875468,0.6414473684210527,0.9969992498124532,0.6777759406957002,0.518149901357808,0.4909485539209015,0.6777759406957002,0.5530195808352076,23,0.0869565217391304,0.75,5.0,5.0,0.0869565217391304
high,999,sensor_508_multivar_labeled,or_all,229,1327,6,379,0.8016486347243689,0.9744680851063828,0.3766447368421052,0.5432977461447211,0.0045011252813203,0.6233552631578947,0.9954988747186796,0.6860718057803925,0.5291197688263796,0.5031975070555815,0.6860718057803925,0.5622884506433633,23,0.782608695652174,0.8695652173913043,0.7222222222222222,0.0,0.782608695652174
high,999,sensor_508_multivar_labeled,majority,118,1333,0,490,0.747552807831015,1.0,0.194078947368421,0.325068870523416,0.0,0.805921052631579,1.0,0.5970394736842105,0.3767133008653641,0.3545046759460635,0.5970394736842105,0.4465261395374061,23,0.0434782608695652,1.0,9.0,9.0,0.0434782608695652
high,999,sensor_508_multivar_labeled,v73_confidence_hybrid_reference,136,1333,0,472,0.75682637815559,1.0,0.2236842105263158,0.3655913978494624,0.0,0.7763157894736842,1.0,0.6118421052631579,0.4064378413847092,0.3816213921901528,0.6941110277569392,0.6444697909018415,23,0.5217391304347826,1.0,1.5833333333333333,0.0,0.5217391304347826
high,999,sensor_508_multivar_labeled,v75_selective_coordinator,9,1333,0,599,0.6913961875321999,1.0,0.0148026315789473,0.0291734197730956,0.0,0.9851973684210528,1.0,0.5074013157894737,0.1010603920636897,0.1675688283715772,0.6958470703202115,0.6450905988026288,23,0.1304347826086956,1.0,21.666666666666668,27.0,0.0869565217391304
high,999,sensor_508_multivar_labeled,v75_selective_hybrid,126,1333,0,482,0.7516743946419372,1.0,0.2072368421052631,0.3433242506811989,0.0,0.7927631578947368,1.0,0.6036184210526316,0.3901308041761329,0.3666669654381184,0.6958717475421486,0.645324664591071,23,0.1304347826086956,1.0,6.333333333333333,7.0,0.1304347826086956
high,999,sensor_509_multivar_labeled,single_agent_rl_refactored,1171,10432,650,592,0.903308680420397,0.643053267435475,0.664208735110607,0.6534598214285714,0.0586536726222703,0.3357912648893931,0.9413463273777296,0.8027775312441683,0.5973987273728864,0.5839121630291333,0.8027775312441683,0.4732095693455902,135,0.074074074074074,0.16,0.1,0.0,0.074074074074074
high,999,sensor_509_multivar_labeled,or_all,1337,9613,1469,426,0.8524717789022966,0.4764789736279401,0.758366420873511,0.5852484132195229,0.132557300126331,0.2416335791264889,0.8674426998736691,0.81290456037359,0.5211803785723941,0.5490878282423965,0.81290456037359,0.3945103093596847,135,0.9555555555555556,0.2491166077738515,0.1007751937984496,0.0,0.9555555555555556
high,999,sensor_509_multivar_labeled,majority,720,10873,209,1043,0.9025301673803036,0.77502691065662,0.4083947816222348,0.5349182763744428,0.0188594116585453,0.5916052183777651,0.9811405883414546,0.6947676849818447,0.5174984134889254,0.4775997542878081,0.6947676849818447,0.3977158560107094,135,0.7481481481481481,0.8404255319148937,2.01980198019802,0.0,0.7407407407407407
high,999,sensor_509_multivar_labeled,v73_confidence_hybrid_reference,1271,10588,494,492,0.9232386142467888,0.7201133144475921,0.7209302325581395,0.7205215419501134,0.0445767911929254,0.2790697674418604,0.9554232088070744,0.838176720682607,0.676031135046245,0.6440730816928393,0.8524760709701505,0.6407159770918478,135,0.7925925925925926,0.7297297297297297,1.9065420560747663,0.0,0.7851851851851852
high,999,sensor_509_multivar_labeled,v75_selective_coordinator,1271,10588,494,492,0.9232386142467888,0.7201133144475921,0.7209302325581395,0.7205215419501134,0.0445767911929254,0.2790697674418604,0.9554232088070744,0.838176720682607,0.676031135046245,0.6440730816928393,0.8528756345595966,0.6486935025602166,135,0.7925925925925926,0.7297297297297297,1.9065420560747663,0.0,0.7851851851851852
high,999,sensor_509_multivar_labeled,v75_selective_hybrid,1271,10588,494,492,0.9232386142467888,0.7201133144475921,0.7209302325581395,0.7205215419501134,0.0445767911929254,0.2790697674418604,0.9554232088070744,0.838176720682607,0.676031135046245,0.6440730816928393,0.8520094826551067,0.6331367070822681,135,0.7925925925925926,0.7297297297297297,1.9065420560747663,0.0,0.7851851851851852
